ex#	token	pos_tag	ner_tag
1483	keine	DET	O
1483	Symptome	NOUN	O
1483	zu	PART	O
1483	sehen	VERB	O
1483	sind	AUX	O

1486	Die	DET	O
1486	blattoberseits	ADV	O
1486	anfänglich	ADV	O
1486	kleinen	ADJ	O
1486	,	PUNCT	O
1486	weißen	ADJ	O
1486	,	PUNCT	O
1486	mehlartigen	ADJ	O
1486	Punkte	NOUN	O
1486	erfassen	VERB	O
1486	schnell	ADV	O
1486	das	DET	O
1486	ganze	ADJ	O
1486	Blatt	NOUN	O
1486	und	CCONJ	O
1486	führen	VERB	O
1486	zu	ADP	O
1486	dessen	PRON	O
1486	Absterben	NOUN	O
1486	.	PUNCT	O
1486	Wichtige	ADJ	O
1486	vorbeugende	ADJ	O
1486	Maßnahme	NOUN	O
1486	unter	ADP	O
1486	Glas	NOUN	O
1486	ist	AUX	O
1486	eine	DET	O
1486	hohe	ADJ	O
1486	Luftfeuchte	NOUN	O
1486	und	CCONJ	O
1486	das	DET	O
1486	Vermeiden	NOUN	O
1486	von	ADP	O
1486	Zugluft	NOUN	O
1486	.	PUNCT	O
1486	Strobilurinhaltige	ADJ	O
1486	PSM	PROPN	O
1486	(	PUNCT	O
1486	Azofin	NOUN	U-Mittel
1486	,	PUNCT	O
1486	Flint	PROPN	U-Mittel
1486	,	PUNCT	O
1486	Ortiva	PROPN	U-Mittel
1486	)	PUNCT	O
1486	sollten	AUX	O
1486	zur	ADP	O
1486	Resistenzverhinderung	NOUN	O
1486	als	ADP	O
1486	Kontaktfungizide	NOUN	O
1486	protektiv	ADV	O
1486	eingesetzt	VERB	O
1486	werden	AUX	O

1487	Achtung	NOUN	O
1487	!	PUNCT	O
1487	Tomaten	NOUN	U-Kultur
1487	benötigen	VERB	O
1487	auch	ADV	O
1487	bei	ADP	O
1487	trüben	ADJ	O
1487	Wetter	ADJ	O
1487	Wasser	NOUN	O
1487	.	PUNCT	O
1487	Sollte	AUX	O
1487	es	PRON	O
1487	trotz	ADP	O
1487	guter	ADJ	O
1487	Wasserversor-gung	NOUN	O
1487	und	CCONJ	O
1487	Klimaführung	NOUN	O
1487	zur	ADP	O
1487	Blütenendfäule	NOUN	U-Erreger
1487	kommen	VERB	O
1487	,	PUNCT	O
1487	werden	AUX	O
1487	Spritzungen	NOUN	O
1487	mit	ADP	O
1487	Kalzium-Blattdün-gern	NOUN	O
1487	empfohlen	VERB	O
1487	.	PUNCT	O
1487	Beim	ADP	O
1487	Einsatz	NOUN	O
1487	der	DET	O
1487	Blattdünger	NOUN	O
1487	sind	AUX	O
1487	Empfehlungen	NOUN	O
1487	der	DET	O
1487	Hersteller	NOUN	O
1487	unbedingt	ADV	O
1487	zu	PART	O
1487	beachten	VERB	O
1487	!	PUNCT	O
1487	Bild	NOUN	O
1487	16	NUM	O
1487	-	PUNCT	O
1487	17	NUM	O
1487	:	PUNCT	O
1487	Blütenendfäule	NOUN	U-Erreger
1487	an	ADP	O
1487	Tomaten	NOUN	U-Kultur
1487	(	PUNCT	O
1487	Fotos	NOUN	O
1487	:	PUNCT	O
1487	Lopez	PROPN	O
1487	,	PUNCT	O
1487	LLG	PROPN	O
1487	Bernburg	PROPN	O
1487	)	PUNCT	O
1487	   	SPACE	O
1487	Phytolage	NOUN	O
1487	im	ADP	O
1487	Gewächshaus	NOUN	O
1487	!	PUNCT	O
1487	Seite	NOUN	O
1487	6	NUM	O
1487	von	ADP	O
1487	7	NUM	O
1487	❙	PROPN	O
1487	Echter	ADJ	B-Erreger
1487	Mehltau	NOUN	L-Erreger
1487	-	PUNCT	O
1487	An	ADP	O
1487	Gewächshausgurken	NOUN	U-Kultur
1487	muss	ADV	O
1487	auch	ADV	O
1487	auf	ADP	O
1487	die	DET	O
1487	Ausbreitung	NOUN	O
1487	von	ADP	O
1487	Echten	NOUN	B-Erreger
1487	Mehltaupilzen	NOUN	L-Erreger
1487	geachtet	VERB	O
1487	werden	AUX	O

1488	Seite	NOUN	O
1488	4	NUM	O
1488	von	ADP	O
1488	6	NUM	O
1488	❙	ADJ	O
1488	Rostmilben	NOUN	U-Erreger
1488	–	PUNCT	O
1488	Aktuell	ADV	O
1488	treten	VERB	O
1488	Rostmilben	NOUN	U-Erreger
1488	Aculops	PROPN	B-Erreger
1488	lycopersici	PROPN	L-Erreger
1488	an	ADP	O
1488	Tomaten	NOUN	U-Kultur
1488	auf	ADP	O
1488	.	PUNCT	O
1488	Die	DET	O
1488	Schä-den	NOUN	O
1488	können	AUX	O
1488	mit	ADP	O
1488	Pilzkrankheiten	NOUN	U-Erreger
1488	verwechselt	VERB	O
1488	werden	AUX	O
1488	!	PUNCT	O
1488	Auf	ADP	O
1488	Schadbild	NOUN	O
1488	und	CCONJ	O
1488	Gegenmaßnah-men	NOUN	O
1488	wurde	AUX	O
1488	im	ADP	O
1488	Pflanzenschutz-Warndienst	NOUN	O
1488	Gemüsebau	NOUN	O
1488	Nr.	NOUN	O
1488	23	NUM	O
1488	vom	ADP	O
1488	22.	ADJ	O
1488	Juni	NOUN	O
1488	2020	NUM	O
1488	einge-gangen	NOUN	O
1488	.	PUNCT	O
1488	Bitte	PART	O
1488	wenden	VERB	O
1488	sie	PRON	O
1488	sich	PRON	O
1488	bei	ADP	O
1488	Verdacht	NOUN	O
1488	an	ADP	O
1488	ihre	DET	O
1488	Beratung	NOUN	O

1489	Spargelfliege	ADJ	U-Erreger
1489	FFO_Nuhnen_SpFliege_20207358413420800	NOUN	O
1489	24	NUM	O
1489	Das	DET	O
1489	Aufkommen	NOUN	O
1489	an	ADP	O
1489	Fliegen	NOUN	O
1489	im	ADP	O
1489	Raum	NOUN	O
1489	Cottbus	PROPN	O
1489	und	CCONJ	O
1489	Beelitz	PROPN	O
1489	ist	AUX	O
1489	bislang	ADV	O
1489	noch	ADV	O
1489	verhalten	VERB	O
1489	.	PUNCT	O
1489	Die	DET	O
1489	betriebseigenen	ADJ	O
1489	Überwachungsmaßnahmen	NOUN	O
1489	sollten	AUX	O
1489	fortgeführt	VERB	O
1489	werden	AUX	O

1490	ToBRFV	PROPN	U-Erreger
1490	kann	AUX	O
1490	in	ADP	O
1490	kürzester	ADJ	O
1490	Zeit	NOUN	O
1490	den	DET	O
1490	gesamten	ADJ	O
1490	Bestand	NOUN	O
1490	infizieren	VERB	O
1490	u.	ADP	O
1490	ist	AUX	O
1490	außerordentlich	ADV	O
1490	langlebig	ADV	O

1491	7	NUM	O
1491	Tage	NOUN	O
1491	H2O	PROPN	O
1491	:	PUNCT	O
1491	mind.	PROPN	O
1491	300	NUM	O
1491	l	PROPN	O
1491	/	PUNCT	O
1491	ha	X	O
1491	Buschbohne	NOUN	U-Kultur
1491	:	PUNCT	O
1491	zur	ADP	O
1491	Befallsminderung	NOUN	O
1491	:	PUNCT	O
1491	Fl	X	O
1491	:	PUNCT	O
1491	max.	PROPN	O
1491	2	NUM	O
1491	,	PUNCT	O
1491	BBCH	PROPN	B-BBCH_Stadium
1491	60	NUM	I-BBCH_Stadium
1491	-	PUNCT	I-BBCH_Stadium
1491	69	NUM	L-BBCH_Stadium
1491	1,0	NUM	O
1491	l	X	O
1491	/	PUNCT	O
1491	ha	X	O
1491	Abstand	NOUN	O
1491	:	PUNCT	O
1491	mind	PROPN	O

1492	Calypso	PROPN	U-Mittel
1492	und	CCONJ	O
1492	Mospilan	NOUN	B-Mittel
1492	SG	PROPN	L-Mittel
1492	wirken	VERB	O
1492	schnell	ADV	O
1492	und	CCONJ	O
1492	zuverlässig	ADV	O
1492	.	PUNCT	O
1492	Zu-dem	PART	O
1492	besitzen	VERB	O
1492	diese	DET	O
1492	Präparate	NOUN	O
1492	eine	DET	O
1492	lange	ADJ	O
1492	Wirkungsdauer	NOUN	O
1492	und	CCONJ	O
1492	sind	AUX	O
1492	als	ADP	O
1492	nicht	PART	O
1492	bienengefährlich	ADV	O
1492	(	PUNCT	O
1492	B4	NOUN	O
1492	)	PUNCT	O
1492	eingestuft	VERB	O

1493	Im	ADP	O
1493	Bestand	NOUN	O
1493	wurden	AUX	O
1493	vermehrt	ADV	O
1493	Raupen	NOUN	O
1493	der	DET	O
1493	Kohlmotte	NOUN	U-Erreger
1493	und	CCONJ	O
1493	deren	PRON	O
1493	Frasssymptome	NOUN	O
1493	festgestellt	VERB	O
1493	.	PUNCT	O
1493	Vereinzelt	ADV	O
1493	wurden	AUX	O
1493	auch	ADV	O
1493	frische	ADJ	O
1493	Eigelege	NOUN	O
1493	der	DET	O
1493	Kohleule	NOUN	U-Erreger
1493	gefunden	VERB	O

1494	Wegen	ADP	O
1494	der	DET	O
1494	schwierigen	ADJ	O
1494	Unkrautbekämpfung	NOUN	O
1494	sollten	AUX	O
1494	für	ADP	O
1494	den	DET	O
1494	Anbau	NOUN	O
1494	von	ADP	O
1494	Schnitt-petersilie	NOUN	O
1494	nur	ADV	O
1494	extrem	ADV	O
1494	saubere	ADJ	O
1494	Flächen	NOUN	O
1494	ausgewählt	VERB	O
1494	werden	AUX	O
1494	.	PUNCT	O
1494	Günstig	ADV	O
1494	ist	AUX	O
1494	,	PUNCT	O
1494	wenn	SCONJ	O
1494	die	DET	O
1494	von	ADP	O
1494	den	DET	O
1494	ein-gesetzten	ADJ	O
1494	Herbiziden	NOUN	O
1494	schlecht	ADV	O
1494	oder	CCONJ	O
1494	gar	ADV	O
1494	nicht	PART	O
1494	erfassten	VERB	O
1494	Unkräuter	NOUN	U-Erreger
1494	möglichst	ADV	O
1494	schon	ADV	O
1494	bei	ADP	O
1494	den	DET	O
1494	Vor-kulturen	NOUN	O
1494	massiv	ADV	O
1494	bekämpft	VERB	O
1494	und	CCONJ	O
1494	zurückgedrängt	VERB	O
1494	wurden	AUX	O

1495	Weiterhin	ADV	O
1495	können	AUX	O
1495	Tospoviren	NOUN	U-Erreger
1495	auch	ADV	O
1495	über	ADP	O
1495	infizierte	ADJ	O
1495	Jungpflanzen	NOUN	O
1495	und	CCONJ	O
1495	Stecklinge	NOUN	O
1495	verbreitet	VERB	O
1495	wer-den	VERB	O
1495	.	PUNCT	O
1495	Beim	ADP	O
1495	Schneiden	ADJ	O
1495	z.B.	NOUN	O
1495	von	ADP	O
1495	Stecklingen	NOUN	O
1495	werden	AUX	O
1495	Tospoviren	NOUN	U-Erreger
1495	mechanisch	ADV	O
1495	übertragen	VERB	O
1495	.	PUNCT	O
1495	Bewäs-serungssysteme	NOUN	O
1495	und	CCONJ	O
1495	Nährlösungen	NOUN	O
1495	dienen	VERB	O
1495	ebenfalls	ADV	O
1495	als	ADP	O
1495	Übertragungswege	NOUN	O

1496	Zur	ADP	O
1496	Bekämpfung	NOUN	O
1496	von	ADP	O
1496	pilzlichen	ADJ	B-Erreger
1496	Blattfleckenerregern	NOUN	L-Erreger
1496	bei	ADP	O
1496	verschiedenen	ADJ	O
1496	Kohl-Arten	NOUN	U-Kultur
1496	steht	VERB	O
1496	Folicur	PROPN	U-Mittel
1496	(	PUNCT	O
1496	Tebuconazol	PROPN	O
1496	)	PUNCT	O
1496	zur	ADP	O
1496	Verfügung	NOUN	O
1496	.	PUNCT	O
1496	Weitere	ADJ	O
1496	PSM	NOUN	O
1496	zur	ADP	O
1496	Behandlung	NOUN	O
1496	von	ADP	O
1496	Jungpflanzen	NOUN	O
1496	können	AUX	O
1496	der	DET	O
1496	Bro-schüre	NOUN	O
1496	„	PUNCT	O
1496	Hinweise	NOUN	O
1496	zum	ADP	O
1496	Pflanzenschutz	NOUN	O
1496	im	ADP	O
1496	Gemüsebau	NOUN	O
1496	2019	NUM	O
1496	“	PUNCT	O
1496	entnommen	VERB	O
1496	werden	AUX	O

1497	bis	ADP	O
1497	zur	ADP	O
1497	Keimung	NOUN	U-BBCH_Stadium
1497	des	DET	O
1497	Spinats	NOUN	U-Erreger
1497	zu	ADP	O
1497	stärkeren	ADJ	O
1497	Niederschlägen	NOUN	O
1497	kommt	VERB	O

1498	Zulassungsinformationen	NOUN	O
1498	:	PUNCT	O
1498	Zulassungserweiterungen	NOUN	O
1498	nach	ADP	O
1498	Art	NOUN	O
1498	.	PUNCT	O
1498	51	NUM	O
1498	Verordnung	NOUN	O
1498	(	PUNCT	O
1498	EG	PROPN	O
1498	)	PUNCT	O
1498	Nr.	NOUN	O
1498	1107	NUM	O
1498	/	PUNCT	O
1498	2009	NUM	O
1498	:	PUNCT	O
1498	REVUS	PROPN	U-Mittel
1498	(	PUNCT	O
1498	Mandipropamid	PROPN	O
1498	)	PUNCT	O
1498	026221	NUM	O
1498	-	NUM	O
1498	00	NUM	O
1498	    	SPACE	O
1498	Zulassungsende	NOUN	O
1498	:	PUNCT	O
1498	31.12.2024	PROPN	O
1498	  	SPACE	O
1498	Aufwandmenge	PROPN	O
1498	(	PUNCT	O
1498	l	PROPN	O
1498	/	PUNCT	O
1498	ha;kg	PROPN	O
1498	/	PUNCT	O
1498	ha	X	O
1498	)	PUNCT	O
1498	Anwendungshäufigkeit	NOUN	O
1498	0,6	NUM	O
1498	in	ADP	O
1498	300	NUM	O
1498	bis	CCONJ	O
1498	600	NUM	O
1498	l	PROPN	O
1498	Wasser	NOUN	O
1498	/	PUNCT	O
1498	ha	VERB	O
1498	;	PUNCT	O
1498	1x	ADJ	O
1498	Kultur	NOUN	O
1498	/	PUNCT	O
1498	Jahr	NOUN	O
1498	Wartezeit	NOUN	O
1498	(	PUNCT	O
1498	Tage	NOUN	O
1498	)	PUNCT	O
1498	7	NUM	O
1498	Anwendungsgebiet	NOUN	O
1498	/	PUNCT	O
1498	Bemerkungen	NOUN	O
1498	gegen	ADP	O
1498	Mehltaupilze	NOUN	U-Erreger
1498	,	PUNCT	O
1498	BBCH	PROPN	B-BBCH_Stadium
1498	11	NUM	L-BBCH_Stadium
1498	Falsche	NOUN	O
1498	Beim	ADP	O
1498	Einsatz	NOUN	O
1498	von	ADP	O
1498	Pflanzenschutzmitteln	NOUN	O
1498	sind	AUX	O
1498	die	DET	O
1498	Gebrauchsanweisung	NOUN	O
1498	sowie	CCONJ	O
1498	die	DET	O
1498	gesetzlichen	ADJ	O
1498	Bestimmungen	NOUN	O
1498	zum	ADP	O
1498	Anwender-Verbraucher-	NOUN	O
1498	und	CCONJ	O
1498	Umweltschutz	NOUN	O
1498	zu	PART	O
1498	beachten	VERB	O

1499	Bei	ADP	O
1499	Befall	NOUN	O
1499	durch	ADP	O
1499	Spinnmilben	NOUN	U-Erreger
1499	ist	AUX	O
1499	es	PRON	O
1499	besonders	ADV	O
1499	wichtig	ADV	O
1499	Herdbefall	NOUN	O
1499	rechtzeitig	ADV	O
1499	zu	PART	O
1499	erkennen	VERB	O
1499	und	CCONJ	O
1499	zu	PART	O
1499	kontrollieren	VERB	O
1499	.	PUNCT	O
1499	Flächendeckender	ADJ	O
1499	Befall	NOUN	O
1499	im	ADP	O
1499	Haus	NOUN	O
1499	ist	AUX	O
1499	sehr	ADV	O
1499	schwer	ADV	O
1499	bekämpfbar	ADV	O
1499	.	PUNCT	O
1499	Zur	ADP	O
1499	Befallsminderung	NOUN	O
1499	gegen	ADP	O
1499	beide	DET	O
1499	Insektenarten	NOUN	O
1499	kann	AUX	O
1499	das	DET	O
1499	PSM	NOUN	O
1499	Eradicoat	PROPN	U-Mittel
1499	eingesetzt	VERB	O
1499	werden	AUX	O
1499	.	PUNCT	O
1499	Dieses	DET	O
1499	Präparat	NOUN	O
1499	auf	ADP	O
1499	Basis	NOUN	O
1499	von	ADP	O
1499	Maltodextrin	NOUN	O
1499	verklebt	VERB	O
1499	die	DET	O
1499	Atmungsöffnungen	NOUN	O
1499	der	DET	O
1499	Insekten	NOUN	O
1499	und	CCONJ	O
1499	ist	AUX	O
1499	nicht	PART	O
1499	rückstandsrelevant	ADV	O

1501	Blütenendfäule	NOUN	U-Erreger
1501	tritt	VERB	O
1501	dann	ADV	O
1501	besonders	ADV	O
1501	auf	ADP	O
1501	,	PUNCT	O
1501	wenn	SCONJ	O
1501	die	DET	O
1501	Pflanzen	NOUN	O
1501	unter	ADP	O
1501	Wasserstress	NOUN	O
1501	stehen	VERB	O

1503	Blattgemüse	NOUN	U-Kultur
1503	-	PUNCT	O
1503	Salate	NOUN	U-Kultur
1503	Bereits	ADV	O
1503	seit	ADP	O
1503	Mitte	NOUN	O
1503	April	NOUN	O
1503	kann	AUX	O
1503	im	ADP	O
1503	Freiland	NOUN	O
1503	ein	DET	O
1503	zunehmendes	ADJ	O
1503	Auftre-ten	NOUN	O
1503	von	ADP	O
1503	Blattläusen	NOUN	U-Erreger
1503	beobachtet	VERB	O
1503	werden	AUX	O

1504	Bei	ADP	O
1504	Nachttemperaturen	NOUN	O
1504	von	ADP	O
1504	durchschnittlich	ADV	O
1504	15,7	NUM	O
1504	°	PROPN	O
1504	C	PROPN	O
1504	sowie	CCONJ	O
1504	einer	DET	O
1504	rel	NOUN	O
1504	.	PUNCT	O
1504	Feuchte	NOUN	O
1504	von	ADP	O
1504	durchschnittlich	ADV	O
1504	95	NUM	O
1504	%	NOUN	O
1504	waren	AUX	O
1504	dort	ADV	O
1504	in	ADP	O
1504	der	DET	O
1504	Nacht	NOUN	O
1504	vom	ADP	O
1504	26.	NOUN	O
1504	auf	ADP	O
1504	den	DET	O
1504	27.06	NUM	O
1504	Infektionsbedingungen	NOUN	O
1504	für	ADP	O
1504	den	DET	O
1504	Falschen	ADJ	B-Erreger
1504	Mehltau	NOUN	L-Erreger
1504	gegeben	VERB	O

1505	In	ADP	O
1505	einem	DET	O
1505	200-m-Umkreis	NOUN	O
1505	um	ADP	O
1505	solche	DET	O
1505	Befallsquellen	NOUN	O
1505	sollten	AUX	O
1505	Möhren	NOUN	U-Kultur
1505	,	PUNCT	O
1505	Petersilie	NOUN	U-Kultur
1505	,	PUNCT	O
1505	Pastinake	PROPN	U-Kultur
1505	,	PUNCT	O
1505	Sel-lerie	NOUN	U-Kultur
1505	etc.	ADV	O
1505	geschützt	VERB	O
1505	werden	AUX	O
1505	.	PUNCT	O
1505	Außer	ADP	O
1505	eine	DET	O
1505	Abdeckung	NOUN	O
1505	mit	ADP	O
1505	Netz	NOUN	O
1505	/	PUNCT	O
1505	Vlies	NOUN	O
1505	helfen	VERB	O
1505	auch	ADV	O
1505	spätnachmit-tägliche	ADJ	O
1505	Behandlungen	NOUN	O
1505	mit	ADP	O
1505	Karate	NOUN	U-Mittel
1505	,	PUNCT	O
1505	Perfekthion	NOUN	U-Mittel
1505	etc.	ADV	O
1505	Solche	PRON	O
1505	machen	VERB	O
1505	aber	ADV	O
1505	erst	ADV	O
1505	dann	ADV	O
1505	wieder	ADV	O
1505	Sinn	NOUN	O
1505	,	PUNCT	O
1505	wenn	SCONJ	O
1505	die	DET	O
1505	Temperaturen	NOUN	O
1505	deutlich	ADV	O
1505	über	ADV	O
1505	10	NUM	O
1505	°	PROPN	O
1505	C	PROPN	O
1505	steigen	VERB	O
1505	.	PUNCT	O
1505	Bei	ADP	O
1505	den	DET	O
1505	derzeitigen	ADJ	O
1505	kühlen	ADJ	O
1505	Bedin-gungen	NOUN	O
1505	ist	AUX	O
1505	die	DET	O
1505	Möhrenfliege	NOUN	U-Erreger
1505	nicht	PART	O
1505	aktiv	ADV	O

1506	❙	ADJ	O
1506	Kohlmotte	NOUN	U-Erreger
1506	(	PUNCT	O
1506	Plutella	PROPN	B-Erreger
1506	xylostella	PROPN	L-Erreger
1506	)	PUNCT	O
1506	–	PUNCT	O
1506	bei	ADP	O
1506	den	DET	O
1506	derzeit	ADV	O
1506	herrschenden	ADJ	O
1506	hochsommerlichen	ADJ	O
1506	Tem-peraturen	NOUN	O
1506	ist	AUX	O
1506	von	ADP	O
1506	einer	DET	O
1506	kurzen	ADJ	O
1506	Entwicklungszeit	NOUN	O
1506	(	PUNCT	O
1506	10	NUM	O
1506	–	PUNCT	O
1506	12	NUM	O
1506	Tagen	NOUN	O
1506	)	PUNCT	O
1506	auszugehen	VERB	O
1506	.	PUNCT	O
1506	Eine	DET	O
1506	Be-kämpfung	NOUN	O
1506	ist	AUX	O
1506	schwierig	ADV	O
1506	,	PUNCT	O
1506	da	SCONJ	O
1506	alle	DET	O
1506	Entwicklungsstadien	NOUN	O
1506	auf	ADP	O
1506	den	DET	O
1506	Blättern	NOUN	O
1506	zu	PART	O
1506	finden	VERB	O
1506	sind	AUX	O
1506	.	PUNCT	O
1506	Wirk-sam	ADV	O
1506	können	AUX	O
1506	auch	ADV	O
1506	nur	ADV	O
1506	die	DET	O
1506	kleinen	ADJ	O
1506	Larvenstadien	NOUN	O
1506	kurz	ADV	O
1506	nach	ADP	O
1506	dem	DET	O
1506	Schlupf	NOUN	O
1506	bekämpft	VERB	O
1506	werden	AUX	O

1507	Eine	DET	O
1507	Übersicht	NOUN	O
1507	zugelassener	ADJ	O
1507	Rodentizide	NOUN	O
1507	sowie	CCONJ	O
1507	deren	PRON	O
1507	AWB	PROPN	O
1507	zur	ADP	O
1507	Bekämpfung	NOUN	O
1507	von	ADP	O
1507	Feldmäusen	NOUN	U-Erreger
1507	in	ADP	O
1507	Gemüsekulturen	PROPN	U-Kultur
1507	gibt	VERB	O
1507	die	DET	O
1507	folgende	ADJ	O
1507	Tabelle	NOUN	O

1508	 	SPACE	O
1508	Bild	NOUN	O
1508	4	NUM	O
1508	(	PUNCT	O
1508	links	ADV	O
1508	):	PUNCT	O
1508	Einstichstellen	NOUN	O
1508	durch	ADP	O
1508	Rapsminierfliege	NOUN	U-Erreger
1508	(	PUNCT	O
1508	S.	NOUN	B-Erreger
1508	flava	PROPN	L-Erreger
1508	)	PUNCT	O
1508	am	ADP	O
1508	Kohlrabi	PROPN	U-Kultur
1508	(	PUNCT	O
1508	Foto	NOUN	O
1508	:	PUNCT	O
1508	Münster	PROPN	O
1508	,	PUNCT	O
1508	LfULG	PROPN	O
1508	)	PUNCT	O
1508	Bild	NOUN	O
1508	5	NUM	O
1508	+	CCONJ	O
1508	6	NUM	O
1508	(	PUNCT	O
1508	Mitte	NOUN	O
1508	,	PUNCT	O
1508	rechts	ADV	O
1508	):	PUNCT	O
1508	Fraßschäden	NOUN	O
1508	(	PUNCT	O
1508	Platzminen	NOUN	O
1508	)	PUNCT	O
1508	durch	ADP	O
1508	Minierfliegen	NOUN	U-Erreger
1508	der	DET	O
1508	Gattung	NOUN	O
1508	Scaptomyza	PROPN	U-Erreger
1508	am	ADP	O
1508	Blumenkohl	NOUN	U-Kultur
1508	Bekämpfung	NOUN	O
1508	Im	ADP	O
1508	Kohlrabi	PROPN	U-Kultur
1508	sind	AUX	O
1508	keine	PRON	O
1508	speziell	ADV	O
1508	gegen	ADP	O
1508	Minierfliegen	NOUN	U-Erreger
1508	ausgewiesenen	ADJ	O
1508	Insektizide	NOUN	O
1508	zugelassen	VERB	O
1508	.	PUNCT	O
1508	Auch	ADV	O
1508	hier	ADV	O
1508	sollten	AUX	O
1508	die	DET	O
1508	Nebenwirkungen	NOUN	O
1508	von	ADP	O
1508	Insektiziden	NOUN	O
1508	gegen	ADP	O
1508	beißende	ADJ	B-Erreger
1508	Insekten	NOUN	L-Erreger
1508	ausgenutzt	VERB	O
1508	werden	AUX	O
1508	:	PUNCT	O
1508	z.	ADP	O
1508	B.	NOUN	O
1508	Karate	PROPN	B-Mittel
1508	Zeon	PROPN	L-Mittel
1508	(	PUNCT	O
1508	lambda-Cyhalothrin	NOUN	O
1508	)	PUNCT	O
1508	,	PUNCT	O
1508	Spruzit	NOUN	B-Mittel
1508	Schädlingsfrei	NOUN	L-Mittel
1508	(	PUNCT	O
1508	Rapsöl	PROPN	O
1508	+	CCONJ	O
1508	Pyrethrine	PROPN	O
1508	)	PUNCT	O
1508	.	PUNCT	O
1508	Die	DET	O
1508	In-sektizid-Behandlungen	NOUN	O
1508	sollten	AUX	O
1508	derzeit	ADV	O
1508	in	ADP	O
1508	den	DET	O
1508	frühen	ADJ	O
1508	Morgen-	X	O
1508	oder	CCONJ	O
1508	späten	ADJ	O
1508	Abendstunden	NOUN	O
1508	durch-geführt	VERB	O
1508	werden	AUX	O

1509	14	NUM	O
1509	14	NUM	O
1509	BBCH	PROPN	B-BBCH_Stadium
1509	60	NUM	I-BBCH_Stadium
1509	-	PUNCT	I-BBCH_Stadium
1509	69	NUM	L-BBCH_Stadium
1509	;	PUNCT	O
1509	NW605	PROPN	O
1509	-	NUM	O
1509	1	NUM	O
1509	/	PUNCT	O
1509	606	NUM	O
1509	;	PUNCT	O
1509	NW701	PROPN	O
1509	;	PUNCT	O
1509	NW800	PROPN	O
1509	;	PUNCT	O
1509	SS110	X	O
1509	-	NOUN	O
1509	1	NUM	O
1509	;	PUNCT	O
1509	SS2101	ADJ	O
1509	mind	NOUN	O

1510	❙	NOUN	O
1510	Falscher	ADJ	B-Erreger
1510	Mehltau	NOUN	L-Erreger
1510	–	PUNCT	O
1510	tritt	VERB	O
1510	an	ADP	O
1510	Gurken	NOUN	U-Kultur
1510	und	CCONJ	O
1510	weiteren	ADJ	O
1510	Kulturen	NOUN	O
1510	aus	ADP	O
1510	der	DET	O
1510	Gruppe	NOUN	O
1510	der	DET	O
1510	Cucur-bitaceae	PROPN	O
1510	auf	ADP	O
1510	z.	ADP	O
1510	B.	NOUN	O
1510	an	ADP	O
1510	Melonen	NOUN	U-Kultur
1510	,	PUNCT	O
1510	Kürbissen	NOUN	U-Kultur
1510	und	CCONJ	O
1510	Zucchini	PROPN	U-Kultur
1510	.	PUNCT	O
1510	Maßnahmen	NOUN	O
1510	sind	AUX	O
1510	im	ADP	O
1510	Pflanzen-schutz-Warndienst	NOUN	O
1510	Gemüsebau	NOUN	O
1510	Nr.	NOUN	O
1510	25	NUM	O
1510	vom	ADP	O
1510	03.	ADJ	O
1510	Juli	NOUN	O
1510	2020	NUM	O
1510	beschrieben	VERB	O

1511	Kohlfliege	NOUN	U-Erreger
1511	Trotz	ADP	O
1511	des	DET	O
1511	günstigen	ADJ	O
1511	Wetters	NOUN	O
1511	gibt	VERB	O
1511	es	PRON	O
1511	praktisch	ADV	O
1511	keine	DET	O
1511	Eiablage	NOUN	O
1511	durch	ADP	O
1511	die	DET	O
1511	Kohlfliege	NOUN	U-Erreger
1511	mehr	ADV	O
1511	.	PUNCT	O
1511	Der	DET	O
1511	Flug	NOUN	O
1511	der	DET	O
1511	zweiten	ADJ	O
1511	Generation	NOUN	O
1511	ist	AUX	O
1511	offenbar	ADV	O
1511	beendet	VERB	O

1513	023977	NUM	O
1513	-	PUNCT	O
1513	00	NUM	O
1513	Bulldock	NOUN	B-Mittel
1513	024190	NUM	L-Mittel
1513	-	PUNCT	O
1513	00	NUM	O
1513	Danadim	PROPN	B-Mittel
1513	Progress	X	L-Mittel
1513	u.	X	O
1513	a	X	O

1514	 	SPACE	O
1514	Bild	NOUN	O
1514	4	NUM	O
1514	-	NUM	O
1514	6	NUM	O
1514	:	PUNCT	O
1514	Kolonien	NOUN	O
1514	Mehlige	ADJ	B-Erreger
1514	Kohlblattläuse	NOUN	L-Erreger
1514	an	ADP	O
1514	Wirsing	PROPN	U-Kultur
1514	und	CCONJ	O
1514	Blumenkohl	PROPN	U-Kultur
1514	❙	ADJ	O
1514	Wurzelläuse	NOUN	U-Erreger
1514	–	PUNCT	O
1514	Wachsen	NOUN	O
1514	z.	ADP	O
1514	B.	NOUN	O
1514	Möhren	NOUN	U-Kultur
1514	und	CCONJ	O
1514	Petersilie	NOUN	U-Kultur
1514	schlecht	ADV	O
1514	,	PUNCT	O
1514	sind	AUX	O
1514	nicht	PART	O
1514	immer	ADV	O
1514	verschie-dene	ADJ	O
1514	bodenbürtige	ADJ	O
1514	Erreger	NOUN	O
1514	(	PUNCT	O
1514	z.	ADP	O
1514	B.	NOUN	O
